row_index,complexity,domain,exact_match,semantic_match,core_logic_match,reasons
617,medium,veterinary_clinic_records,False,False,False,"labels differ: gold=['AdverseReaction', 'Medication', 'PatientAnimal'] pred=['AdverseReaction', 'Medication']; rel_types differ: gold=['EXPERIENCED', 'LINKED_TO_MEDICATION'] pred=['LINKED_TO_MEDICATION']; hop_count differs: gold=2 pred=1; return columns missing from prediction: {('agg', 'count:*')}"
618,medium,veterinary_clinic_records,False,True,True,
619,complex,veterinary_clinic_records,False,True,True,
620,medium,veterinary_clinic_records,False,True,True,
621,medium,veterinary_clinic_records,False,True,True,
622,medium,veterinary_clinic_records,False,False,False,"labels differ: gold=['Medication', 'PatientAnimal', 'Prescription'] pred=['Medication', 'Prescription']; rel_types differ: gold=['FOR_PATIENT', 'SPECIFIES'] pred=['SPECIFIES']; hop_count differs: gold=2 pred=1"
623,medium,veterinary_clinic_records,False,False,True,"return columns missing from prediction: {('prop', 'dispensed_date')}"
624,medium,veterinary_clinic_records,False,False,False,"labels differ: gold=['AdverseReaction', 'Medication', 'PatientAnimal'] pred=['AdverseReaction', 'Medication']; rel_types differ: gold=['EXPERIENCED', 'LINKED_TO_MEDICATION'] pred=['LINKED_TO_MEDICATION']; hop_count differs: gold=2 pred=1"
625,medium,veterinary_clinic_records,False,False,True,"return columns missing from prediction: {('prop', 'reported_date')}"
626,medium,veterinary_clinic_records,False,True,True,
627,medium,veterinary_clinic_records,False,True,True,
628,medium,veterinary_clinic_records,False,True,True,
629,medium,veterinary_clinic_records,False,True,True,
630,medium,veterinary_clinic_records,False,False,False,"labels differ: gold=['Medication', 'PatientAnimal', 'Prescription'] pred=['PatientAnimal', 'Prescription']; rel_types differ: gold=['FOR_PATIENT', 'SPECIFIES'] pred=['FOR_PATIENT']; hop_count differs: gold=2 pred=1"
631,medium,veterinary_clinic_records,False,False,True,"return columns missing from prediction: {('prop', 'severity')}"
632,medium,veterinary_clinic_records,False,True,True,
633,medium,veterinary_clinic_records,False,True,True,
634,medium,veterinary_clinic_records,False,True,True,
635,medium,veterinary_clinic_records,False,True,True,
636,medium,veterinary_clinic_records,False,True,True,
637,medium,veterinary_clinic_records,False,False,True,"return columns missing from prediction: {('prop', 'date_prescribed')}"
638,medium,veterinary_clinic_records,False,False,False,"labels differ: gold=['AdverseReaction', 'Medication', 'PatientAnimal'] pred=['AdverseReaction', 'Medication']; rel_types differ: gold=['EXPERIENCED', 'LINKED_TO_MEDICATION'] pred=['LINKED_TO_MEDICATION']; hop_count differs: gold=2 pred=1"
639,medium,veterinary_clinic_records,False,True,True,
640,medium,veterinary_clinic_records,False,False,False,"labels differ: gold=['Medication', 'PrescribingVet', 'Prescription'] pred=['Medication', 'Prescription']; rel_types differ: gold=['PRESCRIBED', 'SPECIFIES'] pred=['SPECIFIES']; hop_count differs: gold=2 pred=1"
641,medium,veterinary_clinic_records,False,False,False,"labels differ: gold=['DispensingEvent', 'Pharmacist', 'Prescription'] pred=['DispensingEvent', 'Pharmacist']; rel_types differ: gold=['DISPENSED', 'FULFILLED_BY'] pred=['DISPENSED']; hop_count differs: gold=2 pred=1"
642,medium,veterinary_clinic_records,False,False,False,"labels differ: gold=['AdverseReaction', 'Medication', 'PatientAnimal'] pred=['AdverseReaction', 'PatientAnimal']; rel_types differ: gold=['EXPERIENCED', 'LINKED_TO_MEDICATION'] pred=['EXPERIENCED']; hop_count differs: gold=2 pred=1"
643,medium,veterinary_clinic_records,False,True,True,
644,medium,veterinary_clinic_records,False,True,True,
645,medium,veterinary_clinic_records,False,True,True,
646,medium,veterinary_clinic_records,False,False,False,"labels differ: gold=['AdverseReaction', 'Medication', 'Prescription'] pred=['AdverseReaction', 'Medication']; rel_types differ: gold=['LINKED_TO_MEDICATION', 'SPECIFIES'] pred=['LINKED_TO_MEDICATION']; hop_count differs: gold=2 pred=1"
647,medium,veterinary_clinic_records,False,True,True,
648,medium,veterinary_clinic_records,False,True,True,
649,medium,veterinary_clinic_records,False,True,True,
650,medium,veterinary_clinic_records,False,True,True,
651,medium,veterinary_clinic_records,False,False,True,"return columns missing from prediction: {('prop', 'dosage')}"
652,medium,veterinary_clinic_records,False,True,True,
653,medium,veterinary_clinic_records,False,True,True,
654,medium,veterinary_clinic_records,False,True,True,
655,medium,veterinary_clinic_records,False,False,False,"rel_types differ: gold=['FOR_PATIENT', 'PRESCRIBED'] pred=['FOR_PATIENT']; return columns missing from prediction: {('prop', 'dosage')}"
656,medium,veterinary_clinic_records,False,True,True,
657,medium,veterinary_clinic_records,False,False,False,"labels differ: gold=['Medication', 'PrescribingVet', 'Prescription'] pred=['Medication', 'Prescription']; rel_types differ: gold=['PRESCRIBED', 'SPECIFIES'] pred=['SPECIFIES']; hop_count differs: gold=2 pred=1; return columns missing from prediction: {('prop', 'name')}"
658,medium,veterinary_clinic_records,False,False,False,"labels differ: gold=['Medication', 'PatientAnimal', 'Prescription'] pred=['Medication', 'Prescription']; rel_types differ: gold=['FOR_PATIENT', 'SPECIFIES'] pred=['SPECIFIES']; hop_count differs: gold=2 pred=1"
659,medium,veterinary_clinic_records,False,False,False,"labels differ: gold=['DispensingEvent', 'PatientAnimal', 'Prescription'] pred=['DispensingEvent']; rel_types differ: gold=['FOR_PATIENT', 'FULFILLED_BY'] pred=[]; hop_count differs: gold=2 pred=0; return columns missing from prediction: {('prop', 'name')}"
660,medium,veterinary_clinic_records,False,True,True,
661,medium,veterinary_clinic_records,False,False,False,"labels differ: gold=['DispensingEvent', 'Pharmacist', 'Prescription'] pred=['DispensingEvent', 'Pharmacist']; rel_types differ: gold=['DISPENSED', 'FULFILLED_BY'] pred=['DISPENSED']; hop_count differs: gold=2 pred=1; return columns missing from prediction: {('prop', 'dosage')}"
662,medium,veterinary_clinic_records,False,False,False,"labels differ: gold=['DispensingEvent', 'Pharmacist', 'Prescription'] pred=['DispensingEvent', 'Pharmacist']; rel_types differ: gold=['DISPENSED', 'FULFILLED_BY'] pred=['DISPENSED']; hop_count differs: gold=2 pred=1"
663,medium,veterinary_clinic_records,False,False,False,"labels differ: gold=['AdverseReaction', 'Medication', 'PatientAnimal'] pred=['AdverseReaction', 'Medication']; rel_types differ: gold=['EXPERIENCED', 'LINKED_TO_MEDICATION'] pred=['LINKED_TO_MEDICATION']; hop_count differs: gold=2 pred=1"
664,medium,veterinary_clinic_records,False,False,False,"labels differ: gold=['AdverseReaction', 'Medication', 'PatientAnimal'] pred=['AdverseReaction', 'Medication']; rel_types differ: gold=['EXPERIENCED', 'LINKED_TO_MEDICATION'] pred=['LINKED_TO_MEDICATION']; hop_count differs: gold=2 pred=1"
665,medium,veterinary_clinic_records,False,False,False,"labels differ: gold=['AdverseReaction', 'Medication', 'PatientAnimal'] pred=['AdverseReaction', 'Medication']; rel_types differ: gold=['EXPERIENCED', 'LINKED_TO_MEDICATION'] pred=['LINKED_TO_MEDICATION']; hop_count differs: gold=2 pred=1"
666,medium,veterinary_clinic_records,False,False,False,"rel_types differ: gold=['PRESCRIBED', 'SPECIFIES'] pred=['SPECIFIES']; return columns missing from prediction: {('prop', 'date_prescribed')}"
667,medium,veterinary_clinic_records,False,False,True,"return columns missing from prediction: {('prop', 'dosage')}"
668,medium,veterinary_clinic_records,False,True,True,
669,medium,veterinary_clinic_records,False,False,False,"labels differ: gold=['DispensingEvent', 'Pharmacist', 'Prescription'] pred=['DispensingEvent', 'Pharmacist']; rel_types differ: gold=['DISPENSED', 'FULFILLED_BY'] pred=[]; hop_count differs: gold=2 pred=1; return columns missing from prediction: {('prop', 'dosage')}"
670,medium,veterinary_clinic_records,False,False,False,"labels differ: gold=['DispensingEvent', 'Pharmacist', 'Prescription'] pred=['DispensingEvent', 'Pharmacist']; rel_types differ: gold=['DISPENSED', 'FULFILLED_BY'] pred=['DISPENSED']; hop_count differs: gold=2 pred=1"
671,medium,veterinary_clinic_records,False,False,False,"labels differ: gold=['PatientAnimal', 'PrescribingVet', 'Prescription'] pred=['PrescribingVet', 'Prescription']; rel_types differ: gold=['FOR_PATIENT', 'PRESCRIBED'] pred=['PRESCRIBED']; hop_count differs: gold=2 pred=1"
672,medium,veterinary_clinic_records,False,True,True,
673,medium,veterinary_clinic_records,False,True,True,
674,medium,veterinary_clinic_records,False,False,False,"labels differ: gold=['AdverseReaction', 'Medication', 'PatientAnimal'] pred=['AdverseReaction', 'Medication']; rel_types differ: gold=['EXPERIENCED', 'LINKED_TO_MEDICATION'] pred=['LINKED_TO_MEDICATION']; hop_count differs: gold=2 pred=1"
675,medium,veterinary_clinic_records,False,False,False,"labels differ: gold=['Medication', 'PatientAnimal', 'PrescribingVet', 'Prescription'] pred=['PatientAnimal', 'PrescribingVet', 'Prescription']; rel_types differ: gold=['FOR_PATIENT', 'PRESCRIBED', 'SPECIFIES'] pred=['FOR_PATIENT', 'PRESCRIBED']; hop_count differs: gold=3 pred=2"
676,medium,veterinary_clinic_records,False,False,False,"labels differ: gold=['DispensingEvent', 'Pharmacist', 'Prescription'] pred=['DispensingEvent', 'Pharmacist']; rel_types differ: gold=['DISPENSED', 'FULFILLED_BY'] pred=['DISPENSED']; hop_count differs: gold=2 pred=1"
677,medium,veterinary_clinic_records,False,False,True,"return columns missing from prediction: {('prop', 'quantity_dispensed')}"
678,medium,veterinary_clinic_records,False,False,False,"labels differ: gold=['Medication', 'PatientAnimal', 'PrescribingVet', 'Prescription'] pred=['PatientAnimal', 'PrescribingVet', 'Prescription']; rel_types differ: gold=['FOR_PATIENT', 'PRESCRIBED', 'SPECIFIES'] pred=['FOR_PATIENT', 'PRESCRIBED']; hop_count differs: gold=3 pred=2"
679,medium,veterinary_clinic_records,False,False,True,"return columns missing from prediction: {('prop', 'duration_days')}"
680,medium,veterinary_clinic_records,False,True,True,
681,medium,veterinary_clinic_records,False,True,True,
682,medium,veterinary_clinic_records,False,True,True,
683,medium,veterinary_clinic_records,False,False,True,"return columns missing from prediction: {('prop', 'dosage')}"
684,medium,veterinary_clinic_records,False,False,False,"labels differ: gold=['Medication', 'PatientAnimal', 'PrescribingVet', 'Prescription'] pred=['Medication', 'PrescribingVet', 'Prescription']; rel_types differ: gold=['FOR_PATIENT', 'PRESCRIBED', 'SPECIFIES'] pred=['PRESCRIBED', 'SPECIFIES']; hop_count differs: gold=3 pred=2"
685,medium,veterinary_clinic_records,False,False,True,"return columns missing from prediction: {('prop', 'dispensed_date')}"
686,medium,veterinary_clinic_records,False,True,True,
687,complex,veterinary_clinic_records,False,False,False,"labels differ: gold=['Medication', 'PatientAnimal', 'Prescription'] pred=['Medication', 'PatientAnimal', 'PrescribingVet', 'Prescription']; rel_types differ: gold=['FOR_PATIENT', 'SPECIFIES'] pred=['FOR_PATIENT', 'PRESCRIBED', 'SPECIFIES']; hop_count differs: gold=2 pred=3"
688,complex,veterinary_clinic_records,False,True,True,
689,complex,veterinary_clinic_records,False,True,True,
690,complex,veterinary_clinic_records,False,True,True,
691,complex,veterinary_clinic_records,False,True,True,
692,complex,veterinary_clinic_records,False,False,False,optional_match differs: gold=False pred=True
693,complex,veterinary_clinic_records,False,True,True,
694,complex,veterinary_clinic_records,False,False,False,"rel_types differ: gold=['EXPERIENCED', 'FOR_PATIENT', 'LINKED_TO_MEDICATION', 'PRESCRIBED', 'SPECIFIES'] pred=['FOR_PATIENT', 'LINKED_TO_MEDICATION', 'PRESCRIBED']; hop_count differs: gold=5 pred=4"
695,complex,veterinary_clinic_records,False,True,True,
696,complex,veterinary_clinic_records,False,True,True,
697,complex,veterinary_clinic_records,False,True,True,
698,complex,veterinary_clinic_records,False,False,True,"return columns missing from prediction: {('expr', ""'adversereaction'"")}"
699,complex,veterinary_clinic_records,False,True,True,
700,medium,veterinary_clinic_records,False,False,False,"rel_types differ: gold=['EXPERIENCED', 'FOR_PATIENT', 'LINKED_TO_MEDICATION', 'PRESCRIBED', 'SPECIFIES'] pred=['EXPERIENCED', 'FOR_PATIENT', 'LINKED_TO_MEDICATION', 'PRESCRIBED']; hop_count differs: gold=5 pred=4; where_conditions differ: missing=set() extra={('specialty', '=', 'internal medicine')}"
701,complex,veterinary_clinic_records,False,True,True,
702,complex,veterinary_clinic_records,False,True,True,
703,complex,veterinary_clinic_records,False,False,False,"aggregations differ: gold=['collect'] pred=[]; return columns missing from prediction: {('agg', 'collect:reaction_type'), ('agg', 'collect:name')}"
704,complex,veterinary_clinic_records,False,False,False,"rel_types differ: gold=['DISPENSED', 'FOR_PATIENT', 'FULFILLED_BY', 'SPECIFIES'] pred=['FOR_PATIENT', 'FULFILLED_BY', 'SPECIFIES']; return columns missing from prediction: {('prop', 'dispensed_date')}"
705,complex,veterinary_clinic_records,False,True,True,
706,complex,veterinary_clinic_records,False,False,True,"return columns missing from prediction: {('prop', 'date_prescribed'), ('prop', 'reported_date')}"
707,complex,veterinary_clinic_records,False,True,True,
708,complex,veterinary_clinic_records,False,False,False,"aggregations differ: gold=['count', 'max', 'min'] pred=['max', 'min']; return columns missing from prediction: {('agg', 'count:*')}"
709,complex,veterinary_clinic_records,False,False,False,"optional_match differs: gold=False pred=True; return columns missing from prediction: {('prop', 'allergy_notes')}"
710,complex,veterinary_clinic_records,False,False,False,"where_conditions differ: missing=set() extra={('species', '=', 'cat')}; return columns missing from prediction: {('expr', ""'dog'""), ('expr', ""'cat'"")}"
711,complex,veterinary_clinic_records,False,True,True,
712,complex,veterinary_clinic_records,False,True,True,
713,complex,veterinary_clinic_records,False,True,True,
714,complex,veterinary_clinic_records,False,False,False,"aggregations differ: gold=['count', 'sum'] pred=['sum']; return columns missing from prediction: {('agg', 'count:*')}"
715,complex,veterinary_clinic_records,False,True,True,
716,complex,veterinary_clinic_records,False,True,True,
717,complex,veterinary_clinic_records,False,False,True,"return columns missing from prediction: {('bare', 'node')}"
718,complex,veterinary_clinic_records,False,True,True,
719,complex,veterinary_clinic_records,False,False,False,"rel_types differ: gold=['EXPERIENCED', 'LINKED_TO_MEDICATION'] pred=['LINKED_TO_MEDICATION']"
720,complex,veterinary_clinic_records,False,True,True,
721,complex,veterinary_clinic_records,False,False,False,"labels differ: gold=['DispensingEvent', 'Medication', 'PatientAnimal', 'PrescribingVet', 'Prescription'] pred=['DispensingEvent', 'PatientAnimal', 'PrescribingVet', 'Prescription']; rel_types differ: gold=['FOR_PATIENT', 'FULFILLED_BY', 'PRESCRIBED', 'SPECIFIES'] pred=['FOR_PATIENT', 'FULFILLED_BY', 'PRESCRIBED']; hop_count differs: gold=4 pred=3"
722,complex,veterinary_clinic_records,False,False,False,"where_conditions differ: missing={('severity', 'in', ""['high','critical']"")} extra={('severity', 'in', ""['high', 'critical']"")}"
723,complex,veterinary_clinic_records,False,False,False,"where_conditions differ: missing={('severity', 'in', ""['moderate','high','critical']"")} extra={('severity', 'in', ""['moderate', 'high', 'critical']"")}; return columns missing from prediction: {('bare', 'node')}"
724,complex,veterinary_clinic_records,False,False,False,"labels differ: gold=['DispensingEvent', 'PatientAnimal', 'Pharmacist', 'PrescribingVet', 'Prescription'] pred=['DispensingEvent', 'Pharmacist', 'PrescribingVet', 'Prescription']; rel_types differ: gold=['DISPENSED', 'FOR_PATIENT', 'FULFILLED_BY', 'PRESCRIBED'] pred=['DISPENSED', 'FULFILLED_BY', 'PRESCRIBED']; hop_count differs: gold=4 pred=3"
725,complex,veterinary_clinic_records,False,True,True,
726,complex,veterinary_clinic_records,False,True,True,
727,complex,veterinary_clinic_records,False,False,False,"rel_types differ: gold=['EXPERIENCED'] pred=[]; return columns missing from prediction: {('expr', ""'low'""), ('expr', ""'moderate'"")}"
728,complex,veterinary_clinic_records,False,True,True,
729,complex,veterinary_clinic_records,False,True,True,
730,complex,veterinary_clinic_records,False,False,False,"where_conditions differ: missing={('refills_allowed', '>=', '1')} extra={('refills_allowed', '>', '0')}"
731,complex,veterinary_clinic_records,False,True,True,
732,complex,veterinary_clinic_records,False,True,True,
733,complex,veterinary_clinic_records,False,True,True,
734,complex,veterinary_clinic_records,False,True,True,
735,complex,veterinary_clinic_records,False,True,True,
736,complex,veterinary_clinic_records,False,True,True,
737,complex,veterinary_clinic_records,False,True,True,
738,complex,veterinary_clinic_records,False,True,True,
739,complex,veterinary_clinic_records,False,True,True,
740,complex,veterinary_clinic_records,False,False,False,"labels differ: gold=['DispensingEvent', 'Medication', 'Prescription'] pred=['DispensingEvent', 'Prescription']; rel_types differ: gold=['FULFILLED_BY', 'SPECIFIES'] pred=['FULFILLED_BY']; hop_count differs: gold=2 pred=1"
741,complex,veterinary_clinic_records,False,False,False,"where_conditions differ: missing={('species', 'in', ""['dog', 'cat']"")} extra={('species', '=', 'cat'), ('species', '=', 'dog')}; return columns missing from prediction: {('bare', 'node')}"
742,complex,veterinary_clinic_records,False,True,True,
743,complex,veterinary_clinic_records,False,True,True,
744,complex,veterinary_clinic_records,False,False,False,"aggregations differ: gold=['count'] pred=['collect', 'count']"
